bin.001Ωk141_6337_1	UniRef100_A0A0D5VM74~K07303	49.0	741	367	3	2	732	7	746	4.23e-224	651
bin.001Ωk141_516_1	UniRef100_A0A223E8G2~K02519	55.1	594	258	2	135	728	132	716	1.46e-209	612
bin.001Ωk141_1798_2	UniRef100_Q3A2U5~K12297	47.9	725	358	6	4	727	7	712	3.46e-227	657
bin.001Ωk141_2690_3	UniRef100_A0A1D8ASG0~K02014	35.4	711	426	14	35	728	44	738	7.71e-126	397
bin.001Ωk141_227_1	UniRef100_Q73WQ6~K12432	39.8	648	344	10	37	643	8	650	3.63e-112	362
bin.002Ωk141_1626_3	UniRef100_E1R3P6~K03407	30.3	765	479	11	1	723	100	852	2.47e-103	342
bin.002Ωk141_8035_4	UniRef100_A0A0U5B196~K06147	34.4	710	463	3	2	710	1	708	5.33e-126	397
bin.001Ωk141_4863_2	UniRef100_I3YUM7~K02030	41.0	713	396	10	1	702	1	699	1.24e-168	507
bin.001Ωk141_5130_4	UniRef100_A0A160DTH8~K12132	30.6	710	427	21	13	699	3	669	4.99e-49	191
bin.002Ωk141_5421_1	UniRef100_D5C0Z8~K02014	30.1	698	402	23	40	711	42	679	4.91e-61	224
bin.002Ωk141_7629_1	UniRef100_C7RA17~K01278	54.2	716	321	3	1	713	52	763	2.41e-291	822
bin.002Ωk141_7353_6	UniRef100_A0A222SH23~K15987	62.8	707	238	9	7	709	7	692	1.03e-276	781
bin.002Ωk141_2767_2	UniRef100_A0LJL6~K13598	30.8	720	448	15	22	708	38	740	9.21e-82	281
bin.002Ωk141_275_1	UniRef100_L0EFX4~K01869	61.0	707	237	6	1	705	102	771	6.60e-316	885
bin.002Ωk141_3327_1	UniRef100_A0A126T5E8~K11904	30.5	596	322	15	26	589	20	555	1.77e-71	251
bin.001Ωk141_1773_1	UniRef100_A0A1Z3HGU7~K06147	39.5	565	338	2	118	680	26	588	4.26e-122	382
bin.001Ωk141_3044_3	UniRef100_A0A1V0DIT5~K02004	41.7	686	391	5	16	695	3	685	2.60e-160	489
bin.001Ωk141_6128_1	UniRef100_D7CT07~K06147	41.3	569	322	4	115	677	34	596	6.81e-127	395
bin.001Ωk141_5352_1	UniRef100_D3NYU3~K01214	62.6	680	245	4	5	682	34	706	0.0	888
bin.001Ωk141_2223_2	UniRef100_S4XVS0~K06147	38.1	701	412	9	4	691	18	709	1.64e-123	389
bin.001Ωk141_5381_1	UniRef100_Q3BN97~K02364	32.9	602	372	11	78	674	2	576	9.86e-79	268
bin.002Ωk141_1442_5	UniRef100_G2LHG1~K07516	51.0	690	322	8	5	684	2	685	8.29e-227	657
bin.001Ωk141_7212_1	UniRef100_Q9F8V2~K12701	32.9	574	342	17	22	568	36	593	9.99e-62	223
bin.002Ωk141_1022_2	UniRef100_F0SFT0~K03654	48.0	612	299	6	79	682	1	601	6.67e-189	558
bin.001Ωk141_1509_2	UniRef100_A0A1Y0RPD6~K01895	52.3	683	304	7	9	681	10	680	2.72e-239	685
bin.002Ωk141_6246_2	UniRef100_I6YU08~K03797	44.6	615	331	4	21	635	29	633	2.59e-163	491
bin.002Ωk141_4099_3	UniRef100_E1X373~K02355	64.5	699	222	5	4	680	7	701	1.08e-309	865
bin.001Ωk141_1218_1	UniRef100_A0A0F7JVK0~K00219	67.3	678	220	1	1	676	1	678	0.0	926
bin.002Ωk141_4761_3	UniRef100_A0A0H4VK17~K07386	48.3	642	332	0	33	674	57	698	1.98e-223	645
bin.001Ωk141_3350_1	UniRef100_A0A142IVY1~K12349	51.9	669	309	5	11	673	5	666	8.62e-227	652
bin.002Ωk141_3215_2	UniRef100_D0LZB6~K00615	60.7	659	254	3	12	666	8	665	1.52e-278	784
bin.001Ωk141_2911_1	UniRef100_A0B6W5~K19076	34.9	674	381	14	5	665	10	638	1.24e-115	366
bin.002Ωk141_3787_1	UniRef100_A0A1Y0IQV4~K01400	32.0	578	329	20	86	640	32	568	2.51e-55	204
bin.001Ωk141_5428_3	UniRef100_H8WBH5~K13777	49.1	627	307	4	8	634	4	618	1.87e-183	541
bin.001Ωk141_7198_1	UniRef100_Q1ILN0~K03572	41.1	681	332	10	18	664	1	646	5.77e-152	460
bin.002Ωk141_5642_3	UniRef100_A0A1L3GRA2~K03702	61.4	664	255	1	1	663	1	664	1.74e-283	796
bin.002Ωk141_7280_1	UniRef100_A0A0S2HZI8~K02014	31.2	702	424	14	1	661	83	766	4.31e-97	321
bin.001Ωk141_7576_2	UniRef100_Q1IVN1~K03798	58.7	627	223	8	1	620	1	598	4.05e-237	677
bin.001Ωk141_1056_2	UniRef100_A0A1B1YWJ4~K01847	75.7	651	158	0	3	653	63	713	0.0	970
bin.001Ωk141_4768_2	UniRef100_K0MBS3~K03230	59.6	658	263	2	3	659	44	699	3.58e-268	758
bin.002Ωk141_5481_2	UniRef100_C9R871~K01662	46.0	628	322	8	4	630	1	612	5.25e-178	526
bin.001Ωk141_5781_4	UniRef100_A0A1Z4C557~K02014	33.9	663	389	17	5	657	15	638	8.35e-113	358
bin.001Ωk141_5030_1	UniRef100_R4SV98~K16432	37.7	600	314	18	23	596	13	578	2.28e-83	279
bin.002Ωk141_8170_2	UniRef100_M1PCP4~K02621	52.8	629	289	4	4	625	7	634	9.32e-226	649
bin.001Ωk141_4075_2	UniRef100_A0A286RK90~K07798	45.2	610	312	9	47	634	82	691	5.67e-154	466
bin.001Ωk141_3180_3	UniRef100_A0A0F6YK83~K01897	54.0	643	293	1	1	643	1	640	6.94e-238	678
bin.001Ωk141_7871_1	UniRef100_L0F480~K07456	31.8	666	400	11	3	642	152	789	1.87e-84	287
bin.002Ωk141_8204_1	UniRef100_I3Y8L3~K02014	37.0	640	352	16	26	625	13	641	1.01e-110	353
bin.002Ωk141_5696_6	UniRef100_A0A223DW95~K19421	41.1	540	299	9	68	601	61	587	2.34e-121	379
bin.002Ωk141_6088_1	UniRef100_G2LGD0~K04043	67.9	633	196	2	1	631	1	628	8.38e-287	801
bin.001Ωk141_8291_4	UniRef100_Q2JT52~K03655	40.6	647	355	9	1	628	110	746	9.51e-132	410
bin.001Ωk141_1735_2	UniRef100_K9Q098~K00158	71.3	617	173	3	12	624	8	624	0.0	893
bin.001Ωk141_3292_4	UniRef100_S5AD14~K15726	32.5	557	360	8	74	621	8	557	1.28e-83	278
bin.002Ωk141_221_10	UniRef100_E1QHX3~K06907	54.4	614	174	2	1	614	1	508	1.00e-227	646
bin.002Ωk141_7385_4	UniRef100_F8EIE4~K04773	37.4	575	321	12	61	618	33	585	5.65e-95	309
bin.002Ωk141_1040_1	UniRef100_M4NLD3~K06147	65.7	597	200	1	27	618	19	615	5.86e-272	763
bin.001Ωk141_207_4	UniRef100_B4S3X9~K00955	52.0	606	285	4	13	616	13	614	4.58e-215	619
bin.002Ωk141_3760_4	UniRef100_D5H1T9~K03657	39.3	639	352	11	1	614	121	748	2.65e-133	413
bin.002Ωk141_2765_3	UniRef100_I0ICN3~K00381	46.8	649	282	11	7	603	8	645	4.41e-190	556
bin.001Ωk141_2066_2	UniRef100_Q028L7~K02014	35.1	593	371	8	4	586	68	656	3.21e-112	357
bin.001Ωk141_5851_1	UniRef100_Q080W0~K11904	32.2	525	301	13	47	544	34	530	7.15e-67	235
bin.002Ωk141_3650_2	UniRef100_I0I4D6~K01868	49.9	613	275	5	11	607	14	610	9.64e-203	586
bin.002Ωk141_7937_1	UniRef100_A0A1U9N862~K02014	30.7	610	389	14	4	597	11	602	3.71e-63	226
bin.002Ωk141_2705_3	UniRef100_W0RM89~K00820	53.0	608	285	1	1	608	1	607	3.76e-219	628
bin.002Ωk141_4506_6	UniRef100_R0GTH3~K01254	37.4	618	350	8	16	606	5	612	2.96e-133	409
bin.002Ωk141_7677_1	UniRef100_W5WYJ0~K01887	37.5	602	251	5	2	602	105	582	7.90e-129	396
bin.002Ωk141_187_2	UniRef100_A0A143PV81~K03596	65.2	597	208	0	3	599	1	597	4.82e-287	800
bin.002Ωk141_1633_1	UniRef100_A0A0S2K8M7~K02014	30.2	580	349	15	23	580	16	561	2.53e-63	226
bin.001Ωk141_5876_3	UniRef100_B4S3X9~K00955	48.2	571	281	4	4	560	7	576	5.00e-173	511
bin.001Ωk141_4279_5	UniRef100_L0D5Q5~K04043	42.5	600	327	7	11	598	4	597	2.77e-139	423
bin.002Ωk141_7453_2	UniRef100_F4LRS1~K08483	41.4	582	326	7	4	580	2	573	9.36e-145	436
bin.002Ωk141_507_2	UniRef100_A0A250B6L8~K11904	31.1	595	376	9	31	598	25	612	1.50e-72	251
bin.001Ωk141_6990_4	UniRef100_Q092U1~K06147	58.9	582	233	3	14	594	11	587	1.49e-220	630
bin.002Ωk141_3227_2	UniRef100_H9UKK9~K02584	31.8	576	317	16	31	595	6	516	3.12e-73	249
bin.002Ωk141_2101_5	UniRef100_D5MJH7~K02454	50.8	567	267	6	35	594	10	571	6.19e-191	554
bin.001Ωk141_8144_1	UniRef100_A0A0E1E4P2~K13409	32.3	579	378	6	19	591	14	584	3.93e-75	259
bin.001Ωk141_3158_3	UniRef100_A0A0S2TEA3~K05592	62.5	560	193	2	10	560	10	561	4.17e-234	665
bin.001Ωk141_5952_1	UniRef100_R4SV98~K16432	37.7	575	318	15	26	587	14	561	2.53e-93	303
bin.001Ωk141_6764_2	UniRef100_W0RGN4~K01897	37.5	592	361	7	5	590	24	612	3.13e-117	367
bin.002Ωk141_6793_2	UniRef100_A0A1X9NIH7~K20035	40.0	582	328	7	1	572	1	571	2.88e-137	417
bin.002Ωk141_1352_1	UniRef100_M4RI53~K02014	31.7	580	338	13	18	588	24	554	1.72e-71	248
bin.002Ωk141_7259_2	UniRef100_A0A0A0NQB5~K06978	30.6	576	347	16	21	558	10	570	5.91e-54	199
bin.002Ωk141_7754_1	UniRef100_A0A143PUX2~K02652	64.4	579	198	2	14	585	4	581	3.24e-262	735
bin.001Ωk141_26_1	UniRef100_A0A0H6BXX4~K01200	45.2	615	284	11	8	583	1	601	1.20e-171	509
bin.002Ωk141_6920_1	UniRef100_C1F1D9~K03086	53.5	581	237	6	2	580	46	595	1.89e-184	538
bin.001Ωk141_1860_2	UniRef100_A0A0G2ZMB0~K01966	66.7	519	172	1	62	580	3	520	4.50e-250	702
bin.002Ωk141_6413_1	UniRef100_A4FC61~K02337	40.6	540	299	9	58	577	42	579	5.32e-113	356
bin.002Ωk141_7210_2	UniRef100_A0A1L3GNV9~K13599	33.3	571	247	7	13	577	4	446	9.56e-84	274
bin.002Ωk141_3985_2	UniRef100_Q2IQ35~K00129	43.2	562	313	4	19	577	8	566	8.71e-155	461
bin.002Ωk141_7577_2	UniRef100_C1A4E0~K01961	44.6	466	234	5	11	475	4	446	1.37e-126	385
bin.001Ωk141_6491_1	UniRef100_Q07JM9~K03406	38.6	559	334	2	13	571	103	652	6.55e-66	233
bin.001Ωk141_1170_1	UniRef100_Q7NPN4~K06147	39.0	572	334	7	13	571	8	577	4.71e-109	345
bin.001Ωk141_354_2	UniRef100_A0A0U3F5W8~K01113	40.4	584	227	13	19	576	33	521	1.21e-124	384
bin.001Ωk141_834_3	UniRef100_Q8KDS0~K03307	48.7	540	261	8	1	535	47	575	1.78e-169	499
bin.001Ωk141_700_1	UniRef100_A0A241R0M7~K02014	49.1	588	280	7	1	573	125	708	4.17e-190	556
bin.002Ωk141_6976_2	UniRef100_B6IPM0~K01895	65.1	570	194	2	1	570	81	645	8.23e-280	782
bin.001Ωk141_1049_2	UniRef100_A0A120HT97~K20754	31.3	512	260	17	88	571	66	513	1.40e-44	171
bin.002Ωk141_630_2	UniRef100_A0A250JJA9~K07712	43.9	517	284	5	37	548	24	539	3.75e-128	392
bin.001Ωk141_8036_2	UniRef100_W0ERL5~K05349	43.4	579	296	6	1	565	53	613	1.15e-145	439
bin.002Ωk141_7172_3	UniRef100_A0A0X8WY65~K00937	50.2	532	244	7	25	539	4	531	4.52e-166	488
bin.001Ωk141_8052_1	UniRef100_A0A0K1PWE0~K01687	61.8	544	208	0	23	566	3	546	3.20e-236	667
bin.002Ωk141_6276_3	UniRef100_A0A0U2JK00~K12266	33.7	493	280	12	77	561	52	505	1.34e-62	220
bin.001Ωk141_7513_2	UniRef100_R4WXM1~K00382	58.6	563	225	6	5	566	4	559	1.04e-187	549
bin.002Ωk141_1407_1	UniRef100_Q1QV87~K11896	30.7	600	355	24	9	563	8	591	6.74e-53	196
bin.001Ωk141_859_1	UniRef100_H1XPH6~K01972	46.9	559	294	3	2	557	55	613	2.58e-161	481
bin.001Ωk141_4843_1	UniRef100_G0TH74~K12432	40.9	491	264	9	55	537	5	477	5.18e-101	320
bin.002Ωk141_3717_1	UniRef100_A5D637~K03723	48.9	519	265	0	4	522	6	524	1.22e-167	494
bin.002Ωk141_4959_6	UniRef100_A0A0B5FIN8~K02038	49.6	526	255	4	44	560	8	532	3.11e-158	468
bin.001Ωk141_4380_1	UniRef100_A0A223S4X6~K12434	40.3	580	302	11	11	555	12	582	2.65e-106	338
bin.001Ωk141_3339_3	UniRef100_B3S2M4~K19511	38.3	566	289	19	31	546	2	557	2.40e-96	310
bin.002Ωk141_7050_2	UniRef100_A0A0K2RRJ9~K03070	55.5	564	239	4	8	559	7	570	5.88e-205	589
bin.002Ωk141_6547_1	UniRef100_A0A0M4LFH1~K06020	60.5	555	217	1	4	558	3	555	1.28e-240	678
bin.002Ωk141_4640_2	UniRef100_A0A0H3A6Z2~K06400	37.5	509	272	8	17	492	5	500	3.07e-94	303
bin.002Ωk141_6380_2	UniRef100_M4ZQF4~K03217	30.1	501	289	15	86	555	64	534	1.38e-59	213
bin.001Ωk141_633_1	UniRef100_D5GKG4~K03695	31.0	578	344	14	12	555	124	680	4.78e-66	233
bin.001Ωk141_2424_3	UniRef100_L0FYR0~K00239	73.8	560	137	3	1	553	1	557	5.69e-305	845
bin.002Ωk141_5540_2	UniRef100_A0A291RNW3~K12574	36.2	538	332	7	12	540	125	660	7.91e-98	317
bin.001Ωk141_5937_1	UniRef100_A0A0M4D2V5~K22319	59.4	547	216	5	1	543	1	545	4.95e-221	628
bin.001Ωk141_6540_5	UniRef100_E8WW17~K01937	61.5	533	204	1	3	535	4	535	2.31e-243	685
bin.002Ωk141_2726_3	UniRef100_B5EFY7~K03631	37.2	565	317	12	1	544	1	548	9.32e-88	287
bin.001Ωk141_2016_1	UniRef100_Q1D5F9~K15329	42.7	454	258	2	60	512	15	467	3.06e-114	353
bin.002Ωk141_7276_2	UniRef100_A0A0C5V7T3~K06159	41.8	531	305	1	18	544	18	548	1.05e-134	408
bin.001Ωk141_7657_1	UniRef100_F0T255~K07462	38.2	555	315	12	1	540	1	542	5.53e-101	325
bin.001Ωk141_6899_1	UniRef100_A0A1P8R151~K01690	70.7	546	157	1	2	547	9	551	7.42e-284	790
bin.001Ωk141_2468_2	UniRef100_E1SRC3~K03933	37.4	492	217	15	32	491	21	453	4.49e-80	264
bin.001Ωk141_1821_2	UniRef100_A0A1W1IAM7~K06160	36.6	555	317	10	1	531	1	544	1.37e-89	292
bin.001Ωk141_6517_4	UniRef100_V5XLB7~K03367	30.7	449	271	11	72	511	73	490	7.99e-49	182
bin.002Ωk141_1957_1	UniRef100_A0A0K2RJP8~K03696	43.1	562	295	5	1	544	1	555	1.40e-146	440
bin.001Ωk141_1698_1	UniRef100_Q65VV9~K04561	57.8	505	211	2	1	504	110	613	5.99e-210	602
bin.001Ωk141_55_2	UniRef100_A0A0K1PAL5~K07137	45.0	538	280	7	7	540	4	529	1.10e-142	427
